,Name,Year,NOC,Sport,Sex,isHost,TeamNum,AvgGoldRate,AvgMedalRate,LastMedal,Medal,gold,total_medal
222479,Leonardo Pietra,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222480,Aisha Rocek,2028,ITA,ROW,F,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222481,Silvia Terrazzi,2028,ITA,ROW,F,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222482,Giovanni Abagnale,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,Bronze,No medal,0,0
222483,Giovanni Codato,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222484,Davide Comini,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222485,di Alberto,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222486,Matteo Lodo,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,Bronze,No medal,0,0
222487,Matteo Sartori,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222488,de Linda,2028,ITA,ROW,F,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222489,Matteo Della,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222490,Alessandra Faella,2028,ITA,ROW,F,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222491,Alice Gnatta,2028,ITA,ROW,F,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222492,Nicolo' Carucci,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222493,Luca Rambaldi,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,Silver,0,0
222494,Emanuele Capponi,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222495,Alice Codato,2028,ITA,ROW,F,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222496,Giorgia Pelacchi,2028,ITA,ROW,F,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222497,Nicholas Kohl,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,No medal,0,0
222498,Giacomo Gentili,2028,ITA,ROW,M,0,34,0.03508771929824561,0.24561403508771928,No medal,Silver,0,0
222499,Carlo Tacchini,2028,ITA,CSP,M,0,4,0.0,0.3,No medal,No medal,0,0
222500,Carlo Tacchini,2028,ITA,CSP,M,0,4,0.0,0.3,No medal,Silver,0,0
222501,Gabriele Casadei,2028,ITA,CSP,M,0,4,0.0,0.3,No medal,Silver,0,0
222502,Nicolae Craciun,2028,ITA,CSP,M,0,4,0.0,0.3,No medal,No medal,0,0
222503,de Giovanni,2028,ITA,CSL,M,0,7,0.1,0.1,No medal,Gold,0,0
222504,de Giovanni,2028,ITA,CSL,M,0,7,0.1,0.1,No medal,No medal,0,0
222505,Stefanie Horn,2028,ITA,CSL,F,0,7,0.1,0.1,No medal,No medal,0,0
222506,Stefanie Horn,2028,ITA,CSL,F,0,7,0.1,0.1,No medal,No medal,0,0
222507,Raffaello Ivaldi,2028,ITA,CSL,M,0,7,0.1,0.1,No medal,No medal,0,0
222508,Marta Bertoncelli,2028,ITA,CSL,F,0,7,0.1,0.1,No medal,No medal,0,0
222509,Marta Bertoncelli,2028,ITA,CSL,F,0,7,0.1,0.1,No medal,No medal,0,0
222510,Yumin Abbadini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222511,Yumin Abbadini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222512,Yumin Abbadini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222513,Yumin Abbadini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222514,Yumin Abbadini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222515,Yumin Abbadini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222516,Yumin Abbadini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222517,Yumin Abbadini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222518,Yumin Abbadini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222519,Nicola Bartolini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222520,Nicola Bartolini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222521,Nicola Bartolini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222522,Nicola Bartolini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222523,Nicola Bartolini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222524,Nicola Bartolini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222525,Nicola Bartolini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222526,Nicola Bartolini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222527,Minh Casali,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222528,Minh Casali,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222529,Minh Casali,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222530,Minh Casali,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222531,Minh Casali,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222532,Minh Casali,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222533,Minh Casali,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222534,Minh Casali,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222535,Minh Casali,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222536,Mario Macchiati,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222537,Mario Macchiati,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222538,Mario Macchiati,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222539,Mario Macchiati,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222540,Mario Macchiati,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222541,Mario Macchiati,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222542,Mario Macchiati,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222543,Mario Macchiati,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222544,Mario Macchiati,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222545,Carlo Macchini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222546,Carlo Macchini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222547,Carlo Macchini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222548,Carlo Macchini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222549,Carlo Macchini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222550,Carlo Macchini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222551,Carlo Macchini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222552,Carlo Macchini,2028,ITA,GAR,M,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222553,Alice D'amato,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222554,Alice D'amato,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222555,Alice D'amato,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,Gold,0,0
222556,Alice D'amato,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222557,Alice D'amato,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222558,Alice D'amato,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222559,Alice D'amato,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,Silver,0,0
222560,Giorgia Villa,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222561,Giorgia Villa,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222562,Giorgia Villa,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222563,Giorgia Villa,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222564,Giorgia Villa,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222565,Giorgia Villa,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,Silver,0,0
222566,Elisa Iorio,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222567,Elisa Iorio,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222568,Elisa Iorio,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222569,Elisa Iorio,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222570,Elisa Iorio,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222571,Elisa Iorio,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222572,Elisa Iorio,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,Silver,0,0
222573,Angela Andreoli,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222574,Angela Andreoli,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222575,Angela Andreoli,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222576,Angela Andreoli,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222577,Angela Andreoli,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222578,Angela Andreoli,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,Silver,0,0
222579,Manila Esposito,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222580,Manila Esposito,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222581,Manila Esposito,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,Bronze,0,0
222582,Manila Esposito,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222583,Manila Esposito,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222584,Manila Esposito,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,No medal,0,0
222585,Manila Esposito,2028,ITA,GAR,F,0,76,0.00909090909090909,0.07272727272727272,No medal,Silver,0,0
222586,Paolo Monna,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,Bronze,0,0
222587,Nilo Maldini,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,Silver,0,0
222588,Riccardo Mazzetti,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222589,Massimo Spinella,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222590,Dennis Sollazzo,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222591,Dennis Sollazzo,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222592,Dennis Sollazzo,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222593,Edoardo Bonazzi,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222594,Edoardo Bonazzi,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222595,Barbara Gambaro,2028,ITA,SHO,F,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222596,Barbara Gambaro,2028,ITA,SHO,F,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222597,Barbara Gambaro,2028,ITA,SHO,F,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222598,Maria Stanco,2028,ITA,SHO,F,0,24,0.045454545454545456,0.13636363636363635,No medal,Silver,0,0
222599,Jessica Rossi,2028,ITA,SHO,F,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222600,de Mauro,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222601,Giovanni Pellielo,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,Silver,No medal,0,0
222602,Diana Bacosi,2028,ITA,SHO,F,0,24,0.045454545454545456,0.13636363636363635,Gold,No medal,0,0
222603,Diana Bacosi,2028,ITA,SHO,F,0,24,0.045454545454545456,0.13636363636363635,Gold,Gold,0,0
222604,Martina Bartolomei,2028,ITA,SHO,F,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222605,Martina Bartolomei,2028,ITA,SHO,F,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222606,Tammaro Cassandro,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222607,Tammaro Cassandro,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,No medal,No medal,0,0
222608,Gabriele Rossetti,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,Gold,No medal,0,0
222609,Gabriele Rossetti,2028,ITA,SHO,M,0,24,0.045454545454545456,0.13636363636363635,Gold,Gold,0,0
222610,Elvira Accame,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222611,Vladimir Aceti,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222612,Vladimir Aceti,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222613,Chituru Ali,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222614,Chituru Ali,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222615,Lapo Bianciardi,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222616,Anna Bongiorni,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222617,Alessandra Bonora,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222618,Rebecca Borga,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222619,Samuele Ceccarelli,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222620,Fostine Desalu,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222621,Fostine Desalu,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222622,Zaynab Dosso,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222623,Zaynab Dosso,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222624,Gloria Hooper,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222625,Marcell Jacobs,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222626,Marcell Jacobs,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222627,Dalia Kaddari,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222628,Dalia Kaddari,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222629,Brayan Lopez,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222630,Alice Mangione,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222631,Alice Mangione,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222632,Alice Mangione,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222633,Riccardo Meli,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222634,Matteo Melluzzo,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222635,Lorenzo Patta,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222636,Alessia Pavese,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222637,Anna Polinari,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222638,Anna Polinari,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222639,Davide Re,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222640,Edoardo Scotti,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222641,Edoardo Scotti,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222642,Irene Siragusa,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222643,Luca Sito,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222644,Luca Sito,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222645,Luca Sito,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222646,Filippo Tortu,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222647,Filippo Tortu,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222648,Giancarla Trevisan,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222649,Giancarla Trevisan,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222650,Virginia Troiani,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222651,Pietro Arese,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222652,Simone Barontini,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222653,Nadia Battocletti,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,Silver,0,0
222654,Nadia Battocletti,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222655,Elena Bello,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222656,Ludovica Cavalli,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222657,Eloisa Coiro,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222658,Yemaneberhan Crippa,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222659,del Federica,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222660,del Federica,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222661,Giovanna Epis,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222662,Eyob Faniel,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222663,Ossama Meslek,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222664,Daniele Meucci,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222665,Catalin Tecuceanu,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222666,Sintayehu Vissa,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222667,Sofiia Yaremchuk,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222668,Osama Zoghlami,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222669,Ayomide Folorunso,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222670,Alice Muraro,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222671,Rebecca Sartori,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222672,Alessandro Sibilio,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222673,Alessandro Sibilio,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222674,Roberta Bruni,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222675,Andrea Dallavalle,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222676,Andy Diaz,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,Bronze,0,0
222677,Mattia Furlani,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,Bronze,0,0
222678,Larissa Iapichino,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222679,Emmanuel Ihemeje,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222680,Elisa Molinarolo,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222681,Stefano Sottile,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222682,Michel Stecchi,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222683,Gianmarco Tamberi,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222684,Leonardo Fabbri,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222685,Sara Fantini,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222686,Daisy Osakue,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222687,Zane Weir,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222688,Sveva Gerevini,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222689,Francesco Fortunato,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222690,Francesco Fortunato,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222691,Anna Giorgi,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222692,Lorenzo Benati,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222693,Roberto Rigali,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222694,Ndele Simonelli,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222695,Ottavia Cestonaro,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222696,Antonella Palmisano,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222697,Antonella Palmisano,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222698,Massimo Stano,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222699,Massimo Stano,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,Gold,No medal,0,0
222700,Valentina Trapletti,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222701,Valentina Trapletti,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222702,Chiara Melon,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222703,Aldo Pettorossi,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222704,Dariya Derkach,2028,ITA,ATH,F,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
222705,Yassin Bouih,2028,ITA,ATH,M,0,100,0.05291005291005291,0.06878306878306878,No medal,No medal,0,0
