,year,country,is_host,gold,silver,bronze,total_medal
3549,1996,HUN,0,7,4,10,21
3550,1996,NGR,0,2,1,3,6
3551,1996,ALG,0,2,0,1,3
3552,1996,KUW,0,0,0,0,0
3553,1996,BRN,0,0,0,0,0
3554,1996,PAK,0,0,0,0,0
3555,1996,IRQ,0,0,0,0,0
3556,1996,LBN,0,0,0,0,0
3557,1996,QAT,0,0,0,0,0
3558,1996,MAS,0,0,1,1,2
3559,1996,GER,0,20,18,27,65
3560,1996,CAN,0,3,11,8,22
3561,1996,IRL,0,3,0,1,4
3562,1996,AUS,0,9,9,23,41
3563,1996,RSA,0,3,1,1,5
3564,1996,ERI,0,0,0,0,0
3565,1996,TAN,0,0,0,0,0
3566,1996,JOR,0,0,0,0,0
3567,1996,TUN,0,0,0,1,1
3568,1996,LBA,0,0,0,0,0
3569,1996,BEL,0,2,2,2,6
3570,1996,DJI,0,0,0,0,0
3571,1996,PLE,0,0,0,0,0
3572,1996,COM,0,0,0,0,0
3573,1996,KAZ,0,3,4,4,11
3574,1996,BRU,0,0,0,0,0
3575,1996,IND,0,0,0,1,1
3576,1996,KSA,0,0,0,0,0
3577,1996,SYR,0,1,0,0,1
3578,1996,MDV,0,0,0,0,0
3579,1996,ETH,0,2,0,1,3
3580,1996,UAE,0,0,0,0,0
3581,1996,YAR,0,0,0,0,0
3582,1996,INA,0,1,1,2,4
3583,1996,PHI,0,0,1,0,1
3584,1996,SGP,0,0,0,0,0
3585,1996,UZB,0,0,1,1,2
3586,1996,KGZ,0,0,0,0,0
3587,1996,TJK,0,0,0,0,0
3588,1996,EUN,0,0,0,0,0
3589,1996,JPN,0,3,6,5,14
3590,1996,CGO,0,0,0,0,0
3591,1996,SUI,0,4,3,0,7
3592,1996,BRA,0,3,3,9,15
3593,1996,GDR,0,0,0,0,0
3594,1996,MGL,0,0,0,1,1
3595,1996,ISR,0,0,0,1,1
3596,1996,URU,0,0,0,0,0
3597,1996,SWE,0,2,4,2,8
3598,1996,SRI,0,0,0,0,0
3599,1996,ARM,0,1,1,0,2
3600,1996,CIV,0,0,0,0,0
3601,1996,KEN,0,1,4,3,8
3602,1996,BEN,0,0,0,0,0
3603,1996,GBR,0,1,8,6,15
3604,1996,GHA,0,0,0,0,0
3605,1996,SOM,0,0,0,0,0
3606,1996,MLI,0,0,0,0,0
3607,1996,AFG,0,0,0,0,0
3608,1996,POL,0,7,5,5,17
3609,1996,CRC,0,1,0,0,1
3610,1996,PAN,0,0,0,0,0
3611,1996,GEO,0,0,0,2,2
3612,1996,SLO,0,0,2,0,2
3613,1996,GUY,0,0,0,0,0
3614,1996,NZL,0,3,2,1,6
3615,1996,POR,0,1,0,1,2
3616,1996,PAR,0,0,0,0,0
3617,1996,ANG,0,0,0,0,0
3618,1996,VEN,0,0,0,0,0
3619,1996,COL,0,0,0,0,0
3620,1996,FRG,0,0,0,0,0
3621,1996,BAN,0,0,0,0,0
3622,1996,PER,0,0,0,0,0
3623,1996,ESA,0,0,0,0,0
3624,1996,PUR,0,0,0,1,1
3625,1996,UGA,0,0,0,1,1
3626,1996,HON,0,0,0,0,0
3627,1996,ECU,0,1,0,0,1
3628,1996,TKM,0,0,0,0,0
3629,1996,MRI,0,0,0,0,0
3630,1996,SEY,0,0,0,0,0
3631,1996,CZE,0,4,3,4,11
3632,1996,LUX,0,0,0,0,0
3633,1996,MTN,0,0,0,0,0
3634,1996,SKN,0,0,0,0,0
3635,1996,TTO,0,0,0,2,2
3636,1996,DOM,0,0,0,0,0
3637,1996,VIN,0,0,0,0,0
3638,1996,JAM,0,1,3,2,6
3639,1996,LBR,0,0,0,0,0
3640,1996,SUR,0,0,0,0,0
3641,1996,NEP,0,0,0,0,0
3642,1996,AUT,0,0,1,2,3
3643,1996,PLW,0,0,0,0,0
3644,1996,LTU,0,0,0,1,1
3645,1996,TOG,0,0,0,0,0
3646,1996,NAM,0,0,2,0,2
3647,1996,AHO,0,0,0,0,0
3648,1996,UKR,0,9,2,12,23
3649,1996,ISL,0,0,0,0,0
3650,1996,ASA,0,0,0,0,0
3651,1996,SAM,0,0,0,0,0
3652,1996,RWA,0,0,0,0,0
3653,1996,CRO,0,1,1,0,2
3654,1996,DMA,0,0,0,0,0
3655,1996,HAI,0,0,0,0,0
3656,1996,MLT,0,0,0,0,0
3657,1996,CYP,0,0,0,0,0
3658,1996,BIZ,0,0,0,0,0
3659,1996,YMD,0,0,0,0,0
3660,1996,THA,0,1,0,1,2
3661,1996,BER,0,0,0,0,0
3662,1996,ANZ,0,0,0,0,0
3663,1996,SCG,0,0,0,0,0
3664,1996,SLE,0,0,0,0,0
3665,1996,PNG,0,0,0,0,0
3666,1996,YEM,0,0,0,0,0
3667,1996,TLS,0,0,0,0,0
3668,1996,OMA,0,0,0,0,0
3669,1996,FIJ,0,0,0,0,0
3670,1996,VAN,0,0,0,0,0
3671,1996,MDA,0,0,1,1,2
3672,1996,BAH,0,0,1,0,1
3673,1996,GUA,0,0,0,0,0
3674,1996,YUG,0,1,1,2,4
3675,1996,LAT,0,0,1,0,1
3676,1996,SRB,0,0,0,0,0
3677,1996,IVB,0,0,0,0,0
3678,1996,MOZ,0,0,0,1,1
3679,1996,ISV,0,0,0,0,0
3680,1996,CAF,0,0,0,0,0
3681,1996,MAD,0,0,0,0,0
3682,1996,BIH,0,0,0,0,0
3683,1996,GUM,0,0,0,0,0
3684,1996,CAY,0,0,0,0,0
3685,1996,SVK,0,1,1,1,3
3686,1996,BAR,0,0,0,0,0
3687,1996,GBS,0,0,0,0,0
3688,1996,COD,0,0,0,0,0
3689,1996,GAB,0,0,0,0,0
3690,1996,SMR,0,0,0,0,0
3691,1996,LAO,0,0,0,0,0
3692,1996,BOT,0,0,0,0,0
3693,1996,ROT,0,0,0,0,0
3694,1996,KOR,0,7,15,5,27
3695,1996,CAM,0,0,0,0,0
3696,1996,PRK,0,2,1,2,5
3697,1996,SOL,0,0,0,0,0
3698,1996,SEN,0,0,0,0,0
3699,1996,CPV,0,0,0,0,0
3700,1996,GEQ,0,0,0,0,0
3701,1996,BOL,0,0,0,0,0
3702,1996,SAA,0,0,0,0,0
3703,1996,ANT,0,0,0,0,0
3704,1996,AND,0,0,0,0,0
3705,1996,ZIM,0,0,0,0,0
3706,1996,GRN,0,0,0,0,0
3707,1996,HKG,0,1,0,0,1
3708,1996,LCA,0,0,0,0,0
3709,1996,FSM,0,0,0,0,0
3710,1996,MYA,0,0,0,0,0
3711,1996,MAW,0,0,0,0,0
3712,1996,ZAM,0,0,1,0,1
3713,1996,TPE,0,0,1,0,1
3714,1996,STP,0,0,0,0,0
3715,1996,MKD,0,0,0,0,0
3716,1996,BOH,0,0,0,0,0
3717,1996,LIE,0,0,0,0,0
3718,1996,MNE,0,0,0,0,0
3719,1996,GAM,0,0,0,0,0
3720,1996,ALB,0,0,0,0,0
3721,1996,WIF,0,0,0,0,0
3722,1996,SWZ,0,0,0,0,0
3723,1996,NBO,0,0,0,0,0
3724,1996,BDI,0,1,0,0,1
3725,1996,ARU,0,0,0,0,0
3726,1996,NRU,0,0,0,0,0
3727,1996,VIE,0,0,0,0,0
3728,1996,BHU,0,0,0,0,0
3729,1996,MHL,0,0,0,0,0
3730,1996,KIR,0,0,0,0,0
3731,1996,UNK,0,0,0,0,0
3732,1996,TUV,0,0,0,0,0
3733,1996,TGA,0,0,1,0,1
3734,1996,NFL,0,0,0,0,0
3735,1996,KOS,0,0,0,0,0
3736,1996,SSD,0,0,0,0,0
3737,1996,LES,0,0,0,0,0
3738,1996,EOR,0,0,0,0,0
3739,1996,AIN,0,0,0,0,0
3740,2000,CHN,0,28,16,14,58
3741,2000,DEN,0,2,3,1,6
3742,2000,NED,0,12,9,4,25
3743,2000,FIN,0,2,1,1,4
3744,2000,NOR,0,4,3,3,10
3745,2000,ROU,0,11,6,9,26
3746,2000,EST,0,1,0,2,3
3747,2000,FRA,0,13,14,11,38
3748,2000,MAR,0,0,1,4,5
3749,2000,ESP,0,3,3,5,11
3750,2000,EGY,0,0,0,0,0
3751,2000,IRI,0,3,0,1,4
3752,2000,BUL,0,5,6,2,13
3753,2000,ITA,0,13,8,13,34
3754,2000,CHA,0,0,0,0,0
3755,2000,AZE,0,2,0,1,3
3756,2000,SUD,0,0,0,0,0
3757,2000,RUS,0,32,28,29,89
3758,2000,ARG,0,0,2,2,4
3759,2000,CUB,0,11,11,7,29
3760,2000,BLR,0,3,3,11,17
3761,2000,GRE,0,4,6,3,13
3762,2000,CMR,0,1,0,0,1
3763,2000,TUR,0,3,0,2,5
3764,2000,CHI,0,0,0,1,1
3765,2000,MEX,0,1,2,3,6
3766,2000,USA,0,37,24,32,93
3767,2000,URS,0,0,0,0,0
3768,2000,NCA,0,0,0,0,0
3769,2000,HUN,0,8,6,3,17
3770,2000,NGR,0,1,2,0,3
3771,2000,ALG,0,1,1,3,5
3772,2000,KUW,0,0,0,1,1
3773,2000,BRN,0,0,0,0,0
3774,2000,PAK,0,0,0,0,0
3775,2000,IRQ,0,0,0,0,0
3776,2000,LBN,0,0,0,0,0
3777,2000,QAT,0,0,0,1,1
3778,2000,MAS,0,0,0,0,0
3779,2000,GER,0,13,17,26,56
3780,2000,CAN,0,3,3,8,14
3781,2000,IRL,0,0,1,0,1
3782,2000,AUS,1,16,25,17,58
3783,2000,RSA,0,0,2,3,5
3784,2000,ERI,0,0,0,0,0
3785,2000,TAN,0,0,0,0,0
3786,2000,JOR,0,0,0,0,0
3787,2000,TUN,0,0,0,0,0
3788,2000,LBA,0,0,0,0,0
3789,2000,BEL,0,0,2,3,5
3790,2000,DJI,0,0,0,0,0
3791,2000,PLE,0,0,0,0,0
3792,2000,COM,0,0,0,0,0
3793,2000,KAZ,0,3,4,0,7
3794,2000,BRU,0,0,0,0,0
3795,2000,IND,0,0,0,1,1
3796,2000,KSA,0,0,1,1,2
3797,2000,SYR,0,0,0,0,0
3798,2000,MDV,0,0,0,0,0
3799,2000,ETH,0,4,1,3,8
3800,2000,UAE,0,0,0,0,0
3801,2000,YAR,0,0,0,0,0
3802,2000,INA,0,1,3,2,6
3803,2000,PHI,0,0,0,0,0
3804,2000,SGP,0,0,0,0,0
3805,2000,UZB,0,1,1,2,4
3806,2000,KGZ,0,0,0,1,1
3807,2000,TJK,0,0,0,0,0
3808,2000,EUN,0,0,0,0,0
3809,2000,JPN,0,5,8,5,18
3810,2000,CGO,0,0,0,0,0
3811,2000,SUI,0,1,6,2,9
3812,2000,BRA,0,0,6,6,12
3813,2000,GDR,0,0,0,0,0
3814,2000,MGL,0,0,0,0,0
3815,2000,ISR,0,0,0,1,1
3816,2000,URU,0,0,1,0,1
3817,2000,SWE,0,4,5,3,12
3818,2000,SRI,0,0,1,0,1
3819,2000,ARM,0,0,0,1,1
3820,2000,CIV,0,0,0,0,0
3821,2000,KEN,0,2,3,2,7
3822,2000,BEN,0,0,0,0,0
3823,2000,GBR,0,11,10,7,28
3824,2000,GHA,0,0,0,0,0
3825,2000,SOM,0,0,0,0,0
3826,2000,MLI,0,0,0,0,0
3827,2000,AFG,0,0,0,0,0
3828,2000,POL,0,6,5,3,14
3829,2000,CRC,0,0,0,2,2
3830,2000,PAN,0,0,0,0,0
3831,2000,GEO,0,0,0,6,6
3832,2000,SLO,0,2,0,0,2
3833,2000,GUY,0,0,0,0,0
3834,2000,NZL,0,1,0,3,4
3835,2000,POR,0,0,0,2,2
3836,2000,PAR,0,0,0,0,0
3837,2000,ANG,0,0,0,0,0
3838,2000,VEN,0,0,0,0,0
3839,2000,COL,0,1,0,0,1
3840,2000,FRG,0,0,0,0,0
3841,2000,BAN,0,0,0,0,0
3842,2000,PER,0,0,0,0,0
3843,2000,ESA,0,0,0,0,0
3844,2000,PUR,0,0,0,0,0
3845,2000,UGA,0,0,0,0,0
3846,2000,HON,0,0,0,0,0
3847,2000,ECU,0,0,0,0,0
3848,2000,TKM,0,0,0,0,0
3849,2000,MRI,0,0,0,0,0
3850,2000,SEY,0,0,0,0,0
3851,2000,CZE,0,2,3,3,8
3852,2000,LUX,0,0,0,0,0
3853,2000,MTN,0,0,0,0,0
3854,2000,SKN,0,0,0,0,0
3855,2000,TTO,0,0,1,1,2
3856,2000,DOM,0,0,0,0,0
3857,2000,VIN,0,0,0,0,0
3858,2000,JAM,0,0,6,3,9
3859,2000,LBR,0,0,0,0,0
3860,2000,SUR,0,0,0,0,0
3861,2000,NEP,0,0,0,0,0
3862,2000,AUT,0,2,1,0,3
3863,2000,PLW,0,0,0,0,0
3864,2000,LTU,0,2,0,3,5
3865,2000,TOG,0,0,0,0,0
3866,2000,NAM,0,0,0,0,0
3867,2000,AHO,0,0,0,0,0
3868,2000,UKR,0,3,10,10,23
3869,2000,ISL,0,0,0,1,1
3870,2000,ASA,0,0,0,0,0
3871,2000,SAM,0,0,0,0,0
3872,2000,RWA,0,0,0,0,0
3873,2000,CRO,0,1,0,1,2
3874,2000,DMA,0,0,0,0,0
3875,2000,HAI,0,0,0,0,0
3876,2000,MLT,0,0,0,0,0
3877,2000,CYP,0,0,0,0,0
3878,2000,BIZ,0,0,0,0,0
3879,2000,YMD,0,0,0,0,0
3880,2000,THA,0,1,0,2,3
3881,2000,BER,0,0,0,0,0
3882,2000,ANZ,0,0,0,0,0
3883,2000,SCG,0,0,0,0,0
3884,2000,SLE,0,0,0,0,0
3885,2000,PNG,0,0,0,0,0
3886,2000,YEM,0,0,0,0,0
3887,2000,TLS,0,0,0,0,0
3888,2000,OMA,0,0,0,0,0
3889,2000,FIJ,0,0,0,0,0
3890,2000,VAN,0,0,0,0,0
3891,2000,MDA,0,0,1,1,2
3892,2000,BAH,0,2,0,1,3
3893,2000,GUA,0,0,0,0,0
3894,2000,YUG,0,1,1,1,3
3895,2000,LAT,0,1,1,1,3
3896,2000,SRB,0,0,0,0,0
3897,2000,IVB,0,0,0,0,0
3898,2000,MOZ,0,1,0,0,1
3899,2000,ISV,0,0,0,0,0
3900,2000,CAF,0,0,0,0,0
3901,2000,MAD,0,0,0,0,0
3902,2000,BIH,0,0,0,0,0
3903,2000,GUM,0,0,0,0,0
3904,2000,CAY,0,0,0,0,0
3905,2000,SVK,0,1,3,1,5
3906,2000,BAR,0,0,0,1,1
3907,2000,GBS,0,0,0,0,0
3908,2000,COD,0,0,0,0,0
3909,2000,GAB,0,0,0,0,0
3910,2000,SMR,0,0,0,0,0
3911,2000,LAO,0,0,0,0,0
3912,2000,BOT,0,0,0,0,0
3913,2000,ROT,0,0,0,0,0
3914,2000,KOR,0,8,10,10,28
3915,2000,CAM,0,0,0,0,0
3916,2000,PRK,0,0,1,3,4
3917,2000,SOL,0,0,0,0,0
3918,2000,SEN,0,0,0,0,0
3919,2000,CPV,0,0,0,0,0
3920,2000,GEQ,0,0,0,0,0
3921,2000,BOL,0,0,0,0,0
3922,2000,SAA,0,0,0,0,0
3923,2000,ANT,0,0,0,0,0
3924,2000,AND,0,0,0,0,0
3925,2000,ZIM,0,0,0,0,0
3926,2000,GRN,0,0,0,0,0
3927,2000,HKG,0,0,0,0,0
3928,2000,LCA,0,0,0,0,0
3929,2000,FSM,0,0,0,0,0
3930,2000,MYA,0,0,0,0,0
3931,2000,MAW,0,0,0,0,0
3932,2000,ZAM,0,0,0,0,0
3933,2000,TPE,0,0,1,4,5
3934,2000,STP,0,0,0,0,0
3935,2000,MKD,0,0,0,1,1
3936,2000,BOH,0,0,0,0,0
3937,2000,LIE,0,0,0,0,0
3938,2000,MNE,0,0,0,0,0
3939,2000,GAM,0,0,0,0,0
3940,2000,ALB,0,0,0,0,0
3941,2000,WIF,0,0,0,0,0
3942,2000,SWZ,0,0,0,0,0
3943,2000,NBO,0,0,0,0,0
3944,2000,BDI,0,0,0,0,0
3945,2000,ARU,0,0,0,0,0
3946,2000,NRU,0,0,0,0,0
3947,2000,VIE,0,0,1,0,1
3948,2000,BHU,0,0,0,0,0
3949,2000,MHL,0,0,0,0,0
3950,2000,KIR,0,0,0,0,0
3951,2000,UNK,0,0,0,0,0
3952,2000,TUV,0,0,0,0,0
3953,2000,TGA,0,0,0,0,0
3954,2000,NFL,0,0,0,0,0
3955,2000,KOS,0,0,0,0,0
3956,2000,SSD,0,0,0,0,0
3957,2000,LES,0,0,0,0,0
3958,2000,EOR,0,0,0,0,0
3959,2000,AIN,0,0,0,0,0
3960,2004,CHN,0,32,17,14,63
3961,2004,DEN,0,2,1,5,8
3962,2004,NED,0,4,9,9,22
3963,2004,FIN,0,0,2,0,2
3964,2004,NOR,0,5,0,1,6
3965,2004,ROU,0,8,5,6,19
3966,2004,EST,0,0,1,2,3
3967,2004,FRA,0,11,9,13,33
3968,2004,MAR,0,2,1,0,3
3969,2004,ESP,0,3,11,6,20
3970,2004,EGY,0,1,1,3,5
3971,2004,IRI,0,2,2,2,6
3972,2004,BUL,0,2,1,9,12
3973,2004,ITA,0,10,11,11,32
3974,2004,CHA,0,0,0,0,0
3975,2004,AZE,0,1,0,4,5
3976,2004,SUD,0,0,0,0,0
3977,2004,RUS,0,28,26,36,90
3978,2004,ARG,0,2,0,4,6
3979,2004,CUB,0,9,7,11,27
3980,2004,BLR,0,2,5,6,13
3981,2004,GRE,1,6,6,4,16
3982,2004,CMR,0,1,0,0,1
3983,2004,TUR,0,3,3,4,10
3984,2004,CHI,0,2,0,1,3
3985,2004,MEX,0,0,3,1,4
3986,2004,USA,0,36,39,26,101
3987,2004,URS,0,0,0,0,0
3988,2004,NCA,0,0,0,0,0
3989,2004,HUN,0,8,6,3,17
3990,2004,NGR,0,0,0,2,2
3991,2004,ALG,0,0,0,0,0
3992,2004,KUW,0,0,0,0,0
3993,2004,BRN,0,0,0,0,0
3994,2004,PAK,0,0,0,0,0
3995,2004,IRQ,0,0,0,0,0
3996,2004,LBN,0,0,0,0,0
3997,2004,QAT,0,0,0,0,0
3998,2004,MAS,0,0,0,0,0
3999,2004,GER,0,13,16,20,49
4000,2004,CAN,0,3,6,3,12
4001,2004,IRL,0,0,0,0,0
4002,2004,AUS,0,17,16,17,50
4003,2004,RSA,0,1,3,2,6
4004,2004,ERI,0,0,0,1,1
4005,2004,TAN,0,0,0,0,0
4006,2004,JOR,0,0,0,0,0
4007,2004,TUN,0,0,0,0,0
4008,2004,LBA,0,0,0,0,0
4009,2004,BEL,0,1,0,2,3
4010,2004,DJI,0,0,0,0,0
4011,2004,PLE,0,0,0,0,0
4012,2004,COM,0,0,0,0,0
4013,2004,KAZ,0,1,4,3,8
4014,2004,BRU,0,0,0,0,0
4015,2004,IND,0,0,1,0,1
4016,2004,KSA,0,0,0,0,0
4017,2004,SYR,0,0,0,1,1
4018,2004,MDV,0,0,0,0,0
4019,2004,ETH,0,2,3,2,7
4020,2004,UAE,0,1,0,0,1
4021,2004,YAR,0,0,0,0,0
4022,2004,INA,0,1,1,2,4
4023,2004,PHI,0,0,0,0,0
4024,2004,SGP,0,0,0,0,0
4025,2004,UZB,0,2,1,2,5
4026,2004,KGZ,0,0,0,0,0
4027,2004,TJK,0,0,0,0,0
4028,2004,EUN,0,0,0,0,0
4029,2004,JPN,0,16,9,12,37
4030,2004,CGO,0,0,0,0,0
4031,2004,SUI,0,1,1,3,5
4032,2004,BRA,0,5,2,3,10
4033,2004,GDR,0,0,0,0,0
4034,2004,MGL,0,0,0,1,1
4035,2004,ISR,0,1,0,1,2
4036,2004,URU,0,0,0,0,0
4037,2004,SWE,0,4,2,1,7
4038,2004,SRI,0,0,0,0,0
4039,2004,ARM,0,0,0,0,0
4040,2004,CIV,0,0,0,0,0
4041,2004,KEN,0,1,4,2,7
4042,2004,BEN,0,0,0,0,0
4043,2004,GBR,0,9,9,12,30
4044,2004,GHA,0,0,0,0,0
4045,2004,SOM,0,0,0,0,0
4046,2004,MLI,0,0,0,0,0
4047,2004,AFG,0,0,0,0,0
4048,2004,POL,0,3,2,5,10
4049,2004,CRC,0,0,0,0,0
4050,2004,PAN,0,0,0,0,0
4051,2004,GEO,0,2,2,0,4
4052,2004,SLO,0,0,1,3,4
4053,2004,GUY,0,0,0,0,0
4054,2004,NZL,0,3,2,0,5
4055,2004,POR,0,0,2,1,3
4056,2004,PAR,0,0,1,0,1
4057,2004,ANG,0,0,0,0,0
4058,2004,VEN,0,0,0,2,2
4059,2004,COL,0,0,0,2,2
4060,2004,FRG,0,0,0,0,0
4061,2004,BAN,0,0,0,0,0
4062,2004,PER,0,0,0,0,0
4063,2004,ESA,0,0,0,0,0
4064,2004,PUR,0,0,0,0,0
4065,2004,UGA,0,0,0,0,0
4066,2004,HON,0,0,0,0,0
4067,2004,ECU,0,0,0,0,0
4068,2004,TKM,0,0,0,0,0
4069,2004,MRI,0,0,0,0,0
4070,2004,SEY,0,0,0,0,0
4071,2004,CZE,0,1,3,5,9
4072,2004,LUX,0,0,0,0,0
4073,2004,MTN,0,0,0,0,0
4074,2004,SKN,0,0,0,0,0
4075,2004,TTO,0,0,0,1,1
4076,2004,DOM,0,1,0,0,1
4077,2004,VIN,0,0,0,0,0
4078,2004,JAM,0,2,1,2,5
4079,2004,LBR,0,0,0,0,0
4080,2004,SUR,0,0,0,0,0
4081,2004,NEP,0,0,0,0,0
4082,2004,AUT,0,2,4,1,7
4083,2004,PLW,0,0,0,0,0
4084,2004,LTU,0,1,2,0,3
4085,2004,TOG,0,0,0,0,0
4086,2004,NAM,0,0,0,0,0
4087,2004,AHO,0,0,0,0,0
4088,2004,UKR,0,8,5,9,22
4089,2004,ISL,0,0,0,0,0
4090,2004,ASA,0,0,0,0,0
4091,2004,SAM,0,0,0,0,0
4092,2004,RWA,0,0,0,0,0
4093,2004,CRO,0,1,2,2,5
4094,2004,DMA,0,0,0,0,0
4095,2004,HAI,0,0,0,0,0
4096,2004,MLT,0,0,0,0,0
4097,2004,CYP,0,0,0,0,0
4098,2004,BIZ,0,0,0,0,0
4099,2004,YMD,0,0,0,0,0
4100,2004,THA,0,3,1,4,8
4101,2004,BER,0,0,0,0,0
4102,2004,ANZ,0,0,0,0,0
4103,2004,SCG,0,0,2,0,2
4104,2004,SLE,0,0,0,0,0
4105,2004,PNG,0,0,0,0,0
4106,2004,YEM,0,0,0,0,0
4107,2004,TLS,0,0,0,0,0
4108,2004,OMA,0,0,0,0,0
4109,2004,FIJ,0,0,0,0,0
4110,2004,VAN,0,0,0,0,0
4111,2004,MDA,0,0,0,0,0
4112,2004,BAH,0,1,0,1,2
4113,2004,GUA,0,0,0,0,0
4114,2004,YUG,0,0,0,0,0
4115,2004,LAT,0,0,4,0,4
4116,2004,SRB,0,0,0,0,0
4117,2004,IVB,0,0,0,0,0
4118,2004,MOZ,0,0,0,0,0
4119,2004,ISV,0,0,0,0,0
4120,2004,CAF,0,0,0,0,0
4121,2004,MAD,0,0,0,0,0
4122,2004,BIH,0,0,0,0,0
4123,2004,GUM,0,0,0,0,0
4124,2004,CAY,0,0,0,0,0
4125,2004,SVK,0,2,2,2,6
4126,2004,BAR,0,0,0,0,0
4127,2004,GBS,0,0,0,0,0
4128,2004,COD,0,0,0,0,0
4129,2004,GAB,0,0,0,0,0
4130,2004,SMR,0,0,0,0,0
4131,2004,LAO,0,0,0,0,0
4132,2004,BOT,0,0,0,0,0
4133,2004,ROT,0,0,0,0,0
4134,2004,KOR,0,9,12,9,30
4135,2004,CAM,0,0,0,0,0
4136,2004,PRK,0,0,4,1,5
4137,2004,SOL,0,0,0,0,0
4138,2004,SEN,0,0,0,0,0
4139,2004,CPV,0,0,0,0,0
4140,2004,GEQ,0,0,0,0,0
4141,2004,BOL,0,0,0,0,0
4142,2004,SAA,0,0,0,0,0
4143,2004,ANT,0,0,0,0,0
4144,2004,AND,0,0,0,0,0
4145,2004,ZIM,0,1,1,1,3
4146,2004,GRN,0,0,0,0,0
4147,2004,HKG,0,0,1,0,1
4148,2004,LCA,0,0,0,0,0
4149,2004,FSM,0,0,0,0,0
4150,2004,MYA,0,0,0,0,0
4151,2004,MAW,0,0,0,0,0
4152,2004,ZAM,0,0,0,0,0
4153,2004,TPE,0,2,2,1,5
4154,2004,STP,0,0,0,0,0
4155,2004,MKD,0,0,0,0,0
4156,2004,BOH,0,0,0,0,0
4157,2004,LIE,0,0,0,0,0
4158,2004,MNE,0,0,0,0,0
4159,2004,GAM,0,0,0,0,0
4160,2004,ALB,0,0,0,0,0
4161,2004,WIF,0,0,0,0,0
4162,2004,SWZ,0,0,0,0,0
4163,2004,NBO,0,0,0,0,0
4164,2004,BDI,0,0,0,0,0
4165,2004,ARU,0,0,0,0,0
4166,2004,NRU,0,0,0,0,0
4167,2004,VIE,0,0,0,0,0
4168,2004,BHU,0,0,0,0,0
4169,2004,MHL,0,0,0,0,0
4170,2004,KIR,0,0,0,0,0
4171,2004,UNK,0,0,0,0,0
4172,2004,TUV,0,0,0,0,0
4173,2004,TGA,0,0,0,0,0
4174,2004,NFL,0,0,0,0,0
4175,2004,KOS,0,0,0,0,0
4176,2004,SSD,0,0,0,0,0
4177,2004,LES,0,0,0,0,0
4178,2004,EOR,0,0,0,0,0
4179,2004,AIN,0,0,0,0,0
4180,2008,CHN,1,48,22,30,100
4181,2008,DEN,0,2,2,3,7
4182,2008,NED,0,7,5,4,16
4183,2008,FIN,0,1,1,2,4
4184,2008,NOR,0,3,5,1,9
4185,2008,ROU,0,4,1,4,9
4186,2008,EST,0,1,1,0,2
4187,2008,FRA,0,7,16,20,43
4188,2008,MAR,0,0,1,1,2
4189,2008,ESP,0,5,11,3,19
4190,2008,EGY,0,0,0,2,2
4191,2008,IRI,0,1,0,1,2
4192,2008,BUL,0,1,1,3,5
4193,2008,ITA,0,8,9,10,27
4194,2008,CHA,0,0,0,0,0
4195,2008,AZE,0,1,1,4,6
4196,2008,SUD,0,0,1,0,1
4197,2008,RUS,0,24,13,23,60
4198,2008,ARG,0,2,0,4,6
4199,2008,CUB,0,3,10,17,30
4200,2008,BLR,0,3,4,7,14
4201,2008,GRE,0,0,2,1,3
4202,2008,CMR,0,1,0,0,1
4203,2008,TUR,0,1,1,3,5
4204,2008,CHI,0,0,1,0,1
4205,2008,MEX,0,2,0,2,4
4206,2008,USA,0,36,39,37,112
4207,2008,URS,0,0,0,0,0
4208,2008,NCA,0,0,0,0,0
4209,2008,HUN,0,3,5,2,10
4210,2008,NGR,0,0,3,2,5
4211,2008,ALG,0,0,1,1,2
4212,2008,KUW,0,0,0,0,0
4213,2008,BRN,0,0,0,0,0
4214,2008,PAK,0,0,0,0,0
4215,2008,IRQ,0,0,0,0,0
4216,2008,LBN,0,0,0,0,0
4217,2008,QAT,0,0,0,0,0
4218,2008,MAS,0,0,1,0,1
4219,2008,GER,0,16,11,14,41
4220,2008,CAN,0,3,9,8,20
4221,2008,IRL,0,0,1,2,3
4222,2008,AUS,0,14,15,17,46
4223,2008,RSA,0,0,1,0,1
4224,2008,ERI,0,0,0,0,0
4225,2008,TAN,0,0,0,0,0
4226,2008,JOR,0,0,0,0,0
4227,2008,TUN,0,1,0,0,1
4228,2008,LBA,0,0,0,0,0
4229,2008,BEL,0,2,0,0,2
4230,2008,DJI,0,0,0,0,0
4231,2008,PLE,0,0,0,0,0
4232,2008,COM,0,0,0,0,0
4233,2008,KAZ,0,2,3,4,9
4234,2008,BRU,0,0,0,0,0
4235,2008,IND,0,1,0,2,3
4236,2008,KSA,0,0,0,0,0
4237,2008,SYR,0,0,0,0,0
4238,2008,MDV,0,0,0,0,0
4239,2008,ETH,0,4,2,1,7
4240,2008,UAE,0,0,0,0,0
4241,2008,YAR,0,0,0,0,0
4242,2008,INA,0,1,1,4,6
4243,2008,PHI,0,0,0,0,0
4244,2008,SGP,0,0,1,0,1
4245,2008,UZB,0,0,1,3,4
4246,2008,KGZ,0,0,1,2,3
4247,2008,TJK,0,0,1,1,2
4248,2008,EUN,0,0,0,0,0
